history_id,track_id,listened_at,device,ms_played
1549,551,2024-11-18 05:00:13,Unknown,121519.0
1550,217,2024-03-05 12:52:57,Web,132891.0
1551,21,2024-11-21 03:25:32,Desktop,124588.0
1552,206,2025-08-18 23:17:46,Mobile,67592.0
1553,1060,2026-05-21 16:04:43,Unknown,202601.0
1554,287,2024-09-24 16:58:17,Unknown,160913.0
1555,515,2026-05-30 04:46:48,Tablet,73708.0
1556,484,2025-12-26 09:15:41,Unknown,174335.0
1557,1106,2026-03-21 03:59:07,Mobile,117771.0
1558,620,2026-03-01 19:45:36,Smart TV,153210.0
1559,783,2026-04-29 20:55:11,Desktop,74530.0
1560,349,2025-08-26 21:27:55,Mobile,362440.0
1561,734,2026-06-12 22:28:58,Smart TV,274281.0
1562,1112,2025-11-12 10:33:09,Tablet,300819.0
1563,684,2025-10-13 18:19:49,Tablet,277876.0
1564,1087,2024-07-15 19:42:53,Unknown,92355.0
1565,896,2025-12-28 17:23:49,Mobile,74663.0
1566,1041,2024-09-29 14:29:13,Desktop,137199.0
1567,743,2024-11-08 07:53:24,Web,305703.0
1568,765,2024-03-23 21:19:16,Desktop,135447.0
1569,376,2026-06-09 12:45:22,Tablet,14520.0
1570,376,2024-12-27 23:08:33,Web,222721.0
1571,916,2024-06-25 20:06:53,Web,162744.0
1572,370,2025-10-23 00:27:46,Desktop,73876.0
1573,504,2026-08-02 09:57:31,Desktop,64041.0
1574,24,2026-03-17 00:29:22,Smart TV,198692.0
1575,349,2026-05-01 16:08:35,Mobile,60532.0
1576,538,2026-07-29 12:28:37,Tablet,250375.0
1577,740,2025-03-16 07:04:14,Web,106900.0
1578,81,2024-01-20 08:25:56,Mobile,262231.0
1579,1178,2024-08-12 08:56:32,Tablet,94253.0
1580,364,2024-05-17 05:50:13,Mobile,123614.0
1581,456,2025-01-26 00:12:38,Mobile,129258.0
1582,1084,2024-05-27 16:47:57,Smart TV,226999.0
1583,576,2025-02-13 04:02:15,Mobile,357465.0
1584,971,2025-03-22 04:43:33,Tablet,87629.0
1585,725,2024-01-11 00:32:10,Desktop,161104.0
1586,410,2024-10-04 15:25:29,Unknown,67477.0
1587,301,2026-05-27 08:07:00,Desktop,172069.0
1588,841,2024-04-27 00:27:09,Web,133209.0
1589,580,2025-12-30 03:23:29,Desktop,277634.0
1590,204,2025-02-02 12:42:19,Mobile,122268.0
1591,403,2025-04-15 06:30:19,Smart TV,133834.0
1592,1072,2025-01-05 17:21:10,Mobile,309387.0
1593,865,2026-05-29 07:35:19,Desktop,213388.0
1594,93,2026-04-18 10:06:05,Smart TV,324449.0
1595,672,2026-05-28 12:23:08,Smart TV,62474.0
1596,41,2024-03-29 18:00:03,Desktop,242462.0
1597,614,2025-12-15 06:39:13,Tablet,29058.0
1598,449,2025-03-31 11:12:04,Smart TV,138730.0
1599,345,2024-08-12 09:46:54,Desktop,115912.0
1600,1027,2026-04-23 14:09:10,Mobile,185708.0
1601,339,2025-01-02 10:40:59,Desktop,179005.0
1602,776,2026-05-12 04:58:52,Web,198807.0
1603,958,2024-06-26 07:12:13,Web,189063.0
1604,130,2025-10-30 00:26:24,Web,154616.0
1605,466,2025-05-27 12:16:39,Unknown,257572.0
1606,549,2024-06-27 03:19:36,Web,188744.0
1607,33,2026-05-05 01:11:00,Tablet,152894.0
1608,160,2024-09-25 15:33:32,Unknown,61572.0
1609,841,2026-01-24 03:25:02,Tablet,74524.0
1610,537,2024-10-09 07:43:43,Smart TV,177861.0
1611,169,2025-07-09 16:26:02,Web,350614.0
1612,852,2024-09-19 15:04:36,Smart TV,282739.0
1613,479,2025-02-17 20:09:02,Web,45202.0
1614,179,2025-06-15 13:34:19,Tablet,329568.0
1615,69,2026-08-18 02:10:39,Unknown,73890.0
1616,342,2025-08-13 04:00:17,Web,31896.0
1617,84,2025-12-15 16:32:42,Smart TV,148765.0
1618,42,2024-10-24 08:35:57,Smart TV,121148.0
1619,69,2024-12-11 01:19:44,Web,93339.0
1620,871,2025-08-29 18:32:21,Smart TV,92581.0
1621,902,2025-11-12 07:40:54,Unknown,51848.0
1622,247,2025-07-15 04:56:18,Smart TV,85923.0
1623,974,2026-07-22 20:55:18,Tablet,181453.0
1624,34,2026-02-28 18:38:15,Smart TV,116811.0
1625,674,2024-08-11 18:17:28,Mobile,190174.0
1626,794,2025-04-27 07:28:22,Unknown,167652.0
1627,347,2025-12-14 18:45:06,Tablet,157753.0
1628,987,2025-02-13 00:52:34,Unknown,258648.0
1629,661,2026-05-18 00:47:51,Tablet,290202.0
1630,283,2024-05-22 04:17:39,Unknown,271919.0
1631,1149,2025-03-08 02:49:50,Unknown,168900.0
1632,907,2024-01-31 14:49:23,Mobile,133566.0
1633,143,2025-02-15 05:55:46,Mobile,235833.0
1634,972,2024-07-15 21:07:30,Tablet,118479.0
1635,165,2025-11-20 20:37:51,Smart TV,225171.0
1636,246,2025-07-29 05:36:14,Desktop,229508.0
1637,478,2025-04-19 03:17:33,Mobile,168288.0
1638,1094,2025-03-09 11:12:45,Tablet,152909.0
1639,598,2024-06-10 01:05:59,Tablet,109724.0
1640,481,2026-06-24 03:10:16,Web,230880.0
1641,620,2025-12-04 23:17:31,Web,154616.0
1642,735,2026-03-04 20:35:31,Mobile,206094.0
1643,780,2025-09-05 06:32:24,Tablet,38858.0
1644,900,2024-07-13 00:04:21,Tablet,180734.0
1645,333,2026-09-08 09:53:13,Unknown,83658.0
1646,570,2025-11-05 08:55:59,Unknown,191382.0
1647,155,2025-04-22 19:36:58,Mobile,59393.0
1648,792,2025-10-11 13:43:21,Desktop,218561.0
1649,234,2024-12-17 23:29:27,Mobile,239229.0
1650,211,2025-01-23 23:41:01,Tablet,207189.0
1651,291,2026-07-11 23:48:47,Desktop,151369.0
1652,920,2026-03-04 01:41:19,Tablet,67696.0
1653,320,2025-02-26 22:58:01,Mobile,96842.0
1654,417,2024-02-01 18:41:03,Unknown,211137.0
1655,135,2025-04-10 05:48:04,Tablet,188822.0
1656,850,2025-07-17 06:19:47,Web,142628.0
1657,1079,2024-11-30 01:05:57,Desktop,154616.0
1658,1058,2025-06-03 21:05:50,Desktop,339246.0
1659,957,2025-10-08 10:02:04,Mobile,45136.0
1660,867,2026-08-17 21:33:58,Smart TV,131161.0
1661,226,2024-06-24 17:11:38,Tablet,122351.0
1662,68,2025-06-27 04:51:34,Mobile,332865.0
1663,935,2024-02-28 23:08:29,Smart TV,184204.0
1664,399,2025-11-19 09:37:56,Tablet,123585.0
1665,782,2025-10-07 23:42:02,Tablet,51751.0
1666,993,2026-07-10 00:12:49,Unknown,154616.0
1667,605,2026-04-09 23:56:52,Web,51790.0
1668,441,2025-02-21 21:43:26,Desktop,39613.0
1669,457,2025-04-14 13:15:40,Tablet,154616.0
1670,546,2025-08-06 16:25:59,Unknown,196494.0
1671,121,2024-09-12 22:12:39,Mobile,102710.0
1672,271,2026-07-29 10:41:28,Unknown,98070.0
1673,632,2024-02-13 12:48:48,Smart TV,137321.0
1674,524,2025-05-28 02:52:55,Web,254973.0
1675,571,2025-11-26 00:35:32,Unknown,388951.0
1676,558,2026-05-10 18:34:09,Unknown,206248.0
1677,1168,2025-04-07 18:08:47,Unknown,130796.0
1678,820,2025-02-24 05:32:38,Desktop,321737.0
1679,877,2024-02-09 13:52:39,Tablet,103454.0
1680,1084,2025-02-21 10:19:45,Tablet,262504.0
1681,636,2025-08-03 17:38:37,Unknown,219086.0
1682,357,2024-05-18 01:50:18,Tablet,334800.0
1683,793,2024-07-07 06:02:09,Desktop,210025.0
1684,23,2025-01-28 15:10:50,Tablet,122238.0
1685,1195,2025-02-21 06:26:29,Tablet,58332.0
1686,317,2025-08-25 21:57:42,Desktop,165638.0
1687,442,2024-11-24 20:07:42,Smart TV,300833.0
1688,1139,2025-06-11 16:53:36,Desktop,276097.0
1689,763,2026-07-27 15:47:42,Web,53253.0
1690,1076,2024-06-25 01:46:43,Web,152829.0
1691,506,2024-04-07 11:55:09,Desktop,97689.0
1692,174,2024-06-07 04:35:22,Mobile,181756.0
1693,594,2024-10-31 01:48:30,Smart TV,274411.0
1694,817,2024-05-30 22:27:43,Web,194111.0
1695,465,2026-05-23 01:13:44,Tablet,158210.0
1696,145,2024-08-10 10:56:29,Tablet,45863.0
1697,1016,2024-11-25 05:32:43,Smart TV,158721.0
1698,272,2024-02-03 21:32:00,Web,199116.0
1699,786,2024-10-31 05:49:01,Unknown,196302.0
1700,278,2024-10-30 00:24:48,Unknown,86311.0
1701,310,2024-02-26 18:52:52,Desktop,115430.0
1702,64,2025-08-06 17:38:21,Mobile,171498.0
1703,535,2025-07-26 22:35:22,Tablet,100774.0
1704,1117,2026-08-01 01:14:10,Smart TV,167797.0
1705,1094,2024-05-14 00:09:25,Desktop,47270.0
1706,6,2025-04-04 22:24:59,Tablet,121192.0
1707,882,2025-08-08 12:07:53,Unknown,367783.0
1708,595,2026-05-19 00:14:41,Web,133289.0
1709,1006,2024-09-20 04:23:16,Mobile,285792.0
1710,398,2025-05-08 22:31:30,Mobile,82437.0
1711,107,2025-05-23 17:50:50,Mobile,193114.0
1712,1017,2024-12-24 02:15:40,Tablet,81914.0
1713,368,2026-09-16 01:38:16,Tablet,49830.0
1714,1196,2025-09-03 02:35:03,Desktop,262979.0
1715,431,2025-04-15 01:28:04,Web,95845.0
1716,636,2024-10-08 16:19:52,Web,85575.0
1717,1011,2025-03-17 00:56:04,Smart TV,162737.0
1718,264,2026-03-04 08:12:35,Mobile,160498.0
1719,964,2025-02-27 11:42:00,Mobile,77818.0
1720,966,2025-10-06 01:14:31,Web,295393.0
1721,184,2025-05-09 08:41:52,Tablet,263310.0
1722,711,2024-03-21 09:45:25,Web,179599.0
1723,76,2025-09-11 02:40:17,Mobile,140252.0
1724,706,2024-12-20 19:49:42,Mobile,272948.0
1725,658,2026-07-05 16:27:10,Tablet,117834.0
1726,804,2025-11-16 13:18:58,Smart TV,67410.0
1727,97,2025-10-24 17:54:33,Web,154616.0
1728,24,2025-08-24 08:57:01,Unknown,274114.0
1729,638,2024-11-22 11:21:02,Mobile,70548.0
1730,510,2025-09-10 19:52:36,Tablet,76400.0
1731,50,2025-11-28 07:36:34,Desktop,140327.0
1732,82,2024-09-01 18:42:17,Tablet,116871.0
1733,818,2025-12-01 10:08:49,Tablet,21031.0
1734,1107,2024-01-13 05:31:04,Unknown,167940.0
1735,693,2024-04-02 13:54:47,Tablet,86929.0
1736,424,2026-06-06 07:25:02,Smart TV,273925.0
1737,271,2024-07-23 02:01:13,Smart TV,270635.0
1738,615,2024-09-26 00:45:08,Mobile,120830.0
1739,885,2025-05-14 01:32:59,Tablet,135706.0
1740,990,2024-02-13 21:43:15,Unknown,61728.0
1741,241,2025-09-05 22:23:46,Unknown,53384.0
1742,578,2026-06-05 08:05:44,Desktop,82389.0
1743,799,2025-01-22 03:39:01,Tablet,50727.0
1744,694,2025-07-28 01:42:46,Desktop,99567.0
1745,382,2025-11-04 04:20:37,Mobile,42091.0
1746,605,2025-04-10 05:47:11,Tablet,52522.0
1747,964,2025-11-25 00:15:18,Web,215360.0
1748,571,2024-10-30 17:29:07,Mobile,304114.0
1749,1090,2025-11-26 05:00:33,Mobile,337656.0
1750,909,2026-02-07 02:18:46,Tablet,82144.0
1751,1173,2024-12-13 08:52:45,Smart TV,140956.0
1752,794,2025-02-21 04:48:56,Web,237284.0
1753,1181,2025-01-19 00:06:03,Desktop,161690.0
1754,788,2024-03-16 19:27:53,Smart TV,129947.0
1755,1138,2026-07-17 16:19:35,Tablet,32902.0
1756,822,2024-02-19 12:02:18,Desktop,261984.0
1757,86,2025-02-09 14:24:39,Web,131382.0
1758,91,2024-05-12 19:19:46,Unknown,170084.0
1759,879,2024-09-29 00:17:30,Mobile,153221.0
1760,444,2025-08-23 01:35:41,Mobile,133625.0
1761,486,2025-10-16 01:02:56,Tablet,54235.0
1762,538,2024-12-13 05:45:19,Smart TV,214671.0
1763,760,2025-08-05 17:01:14,Mobile,153992.0
1764,1177,2025-10-26 06:47:47,Tablet,274198.0
1765,1093,2025-03-16 01:33:55,Web,50099.0
1766,1010,2026-08-14 10:45:02,Web,136346.0
1767,281,2024-02-14 11:36:54,Tablet,105470.0
1768,577,2025-12-11 10:23:16,Mobile,209767.0
1769,255,2025-07-24 00:35:35,Tablet,144415.0
1770,798,2024-12-22 22:54:37,Web,142111.0
1771,677,2025-02-11 14:47:14,Unknown,61686.0
1772,760,2024-06-01 04:29:27,Web,117084.0
1773,835,2025-01-24 00:26:22,Mobile,86180.0
1774,861,2026-05-10 05:04:49,Smart TV,91919.0
1775,22,2024-10-30 16:20:39,Smart TV,363915.0
1776,832,2024-01-17 04:46:21,Mobile,80790.0
1777,750,2025-05-31 13:17:43,Desktop,53506.0
1778,9,2024-03-10 16:03:51,Mobile,123249.0
1779,867,2025-05-23 03:25:06,Tablet,73167.0
1780,902,2025-08-08 02:15:05,Web,157549.0
1781,154,2024-08-02 08:55:51,Tablet,142961.0
1782,544,2024-02-27 13:40:01,Web,360198.0
1783,438,2024-04-09 11:38:46,Smart TV,162968.0
1784,1196,2024-02-25 11:37:33,Unknown,309802.0
1785,164,2026-02-15 23:24:37,Tablet,353946.0
1786,815,2025-03-21 10:56:06,Desktop,245412.0
1787,880,2024-12-04 14:08:20,Desktop,316763.0
1788,661,2025-12-31 22:06:36,Tablet,188309.0
1789,943,2025-02-09 19:54:48,Smart TV,301622.0
1790,101,2026-03-01 06:45:44,Unknown,236440.0
1791,980,2026-05-17 17:15:34,Web,237822.0
1792,501,2026-05-26 00:13:03,Desktop,321118.0
1793,336,2024-01-27 21:58:18,Desktop,89229.0
1794,389,2026-05-20 05:13:49,Smart TV,236937.0
1795,436,2026-03-16 04:51:06,Smart TV,85398.0
1796,593,2024-09-22 01:27:12,Desktop,65864.0
1797,660,2024-09-02 05:57:58,Smart TV,337917.0
1798,771,2025-09-24 21:37:02,Smart TV,232794.0
1799,970,2026-07-29 08:37:12,Desktop,148986.0
1800,1096,2026-06-07 12:18:41,Desktop,283002.0
1801,374,2024-01-23 20:56:36,Mobile,54150.0
1802,134,2025-03-09 22:27:31,Desktop,109037.0
1803,1058,2024-10-12 10:40:48,Smart TV,87643.0
1804,145,2025-09-11 21:31:02,Mobile,115471.0
1805,990,2024-12-05 11:41:24,Web,196331.0
1806,701,2024-05-09 14:09:47,Web,37779.0
1807,894,2025-08-05 22:11:08,Desktop,217798.0
1808,255,2024-01-31 00:08:15,Web,160324.0
1809,504,2024-08-06 05:38:00,Unknown,90262.0
1810,309,2026-07-24 04:40:14,Desktop,172903.0
1811,418,2026-08-19 02:44:47,Unknown,121860.0
1812,70,2026-09-04 14:30:22,Smart TV,178786.0
1813,58,2026-08-05 16:07:38,Mobile,30843.0
1814,488,2025-01-22 01:15:28,Tablet,83915.0
1815,1032,2026-03-26 11:04:36,Unknown,79590.0
1816,77,2025-10-17 17:13:06,Mobile,300206.0
1817,271,2026-07-08 18:03:39,Smart TV,105062.0
1818,970,2026-03-11 13:21:20,Smart TV,126673.0
1819,283,2025-01-15 20:43:22,Smart TV,346473.0
1820,328,2024-01-15 01:27:24,Tablet,114581.0
1821,731,2025-10-11 14:41:32,Smart TV,292349.0
1822,146,2024-10-16 20:53:12,Smart TV,186518.0
1823,428,2024-04-16 19:01:53,Unknown,324744.0
1824,1169,2025-11-26 17:38:11,Unknown,203973.0
1825,569,2026-05-12 21:46:41,Unknown,248052.0
1826,1037,2025-03-13 01:15:06,Web,175208.0
1827,643,2024-01-15 10:16:14,Desktop,136740.0
1828,293,2026-04-23 15:10:49,Desktop,313601.0
1829,262,2024-05-14 08:05:54,Smart TV,172180.0
1830,208,2024-05-13 03:40:17,Unknown,97302.0
1831,1093,2026-04-04 23:41:56,Mobile,39759.0
1832,675,2025-09-22 10:29:50,Mobile,187961.0
1833,9,2025-12-17 02:39:58,Unknown,107714.0
1834,335,2024-05-20 07:01:51,Unknown,260987.0
1835,623,2026-08-19 18:07:15,Unknown,97687.0
1836,331,2024-12-15 14:28:46,Unknown,287223.0
1837,1007,2024-03-06 18:41:31,Desktop,188567.0
1838,420,2025-04-06 19:08:45,Mobile,163349.0
1839,676,2025-11-04 19:54:11,Smart TV,391763.0
1840,1070,2024-02-20 13:59:46,Desktop,127129.0
1841,524,2025-08-12 23:23:25,Unknown,156023.0
1842,1178,2025-09-05 19:31:57,Smart TV,203166.0
1843,51,2026-02-10 11:49:01,Tablet,219553.0
1844,552,2025-08-03 14:05:01,Desktop,68216.0
1845,8,2026-05-26 22:36:22,Desktop,313512.0
1846,809,2026-04-03 04:20:40,Tablet,66028.0
1847,289,2025-03-03 03:02:47,Mobile,87073.0
1848,858,2024-11-26 12:58:24,Unknown,161833.0
1849,1038,2025-02-20 10:06:49,Tablet,172995.0
1850,817,2024-11-26 11:56:02,Smart TV,200156.0
1851,722,2024-04-12 06:16:03,Mobile,127905.0
1852,15,2024-02-23 14:04:08,Smart TV,192699.0
1853,1088,2026-05-26 04:50:05,Mobile,74116.0
1854,850,2025-01-26 12:50:55,Desktop,72153.0
1855,526,2026-06-01 11:00:54,Tablet,122593.0
1856,968,2026-08-13 10:46:51,Desktop,31297.0
1857,413,2025-06-25 14:48:05,Mobile,226237.0
1858,1050,2026-03-05 08:29:49,Mobile,342314.0
1859,131,2025-04-08 00:43:25,Mobile,362424.0
1860,611,2026-04-09 09:44:58,Unknown,105751.0
1861,843,2024-03-03 06:18:42,Unknown,46658.0
1862,100,2025-07-07 22:15:45,Tablet,290570.0
1863,570,2026-02-03 02:31:05,Mobile,72155.0
1864,1196,2026-02-27 15:46:28,Smart TV,279729.0
1865,993,2026-06-07 20:57:58,Web,270269.0
1866,690,2024-06-05 20:12:56,Smart TV,72439.0
1867,554,2025-06-23 00:28:47,Smart TV,71811.0
1868,420,2024-12-28 13:44:58,Tablet,185769.0
1869,30,2025-08-09 11:43:07,Desktop,123170.0
1870,1174,2024-09-14 00:41:09,Unknown,185850.0
1871,1124,2024-02-16 05:06:36,Desktop,176921.0
1872,514,2024-10-03 05:21:25,Mobile,277033.0
1873,478,2024-04-02 12:52:49,Desktop,293993.0
1874,681,2025-06-17 10:12:28,Smart TV,164273.0
1875,392,2026-05-14 11:21:57,Tablet,79230.0
1876,902,2025-11-11 16:44:31,Smart TV,186970.0
1877,743,2025-09-16 13:18:00,Web,333911.0
1878,137,2025-06-09 15:29:12,Unknown,221065.0
1879,1071,2026-01-08 05:47:16,Unknown,115632.0
1880,265,2026-05-09 22:04:38,Tablet,177772.0
1881,812,2025-12-14 18:43:30,Tablet,219875.0
1882,861,2024-06-11 08:54:32,Smart TV,159340.0
1883,64,2026-01-24 23:24:16,Unknown,76589.0
1884,574,2024-06-18 16:43:14,Tablet,187526.0
1885,430,2024-04-11 16:08:44,Smart TV,154616.0
1886,373,2026-05-13 21:29:39,Unknown,105818.0
1887,178,2025-01-15 03:21:34,Mobile,287679.0
1888,960,2025-07-07 18:13:41,Smart TV,60515.0
1889,741,2026-04-21 12:22:29,Tablet,191831.0
1890,48,2026-08-13 15:18:23,Smart TV,361080.0
1891,296,2024-08-13 23:48:10,Tablet,258385.0
1892,1030,2026-08-26 21:05:26,Desktop,52384.0
1893,467,2025-04-27 20:52:11,Smart TV,64670.0
1894,648,2026-04-23 09:55:47,Unknown,355976.0
1895,918,2024-02-26 20:06:16,Smart TV,102905.0
1896,1190,2024-11-26 09:26:51,Smart TV,37943.0
1897,1017,2024-11-17 11:25:40,Tablet,76850.0
1898,1108,2025-10-01 01:26:55,Smart TV,149941.0
1899,1054,2024-03-08 12:50:34,Tablet,128307.0
1900,119,2025-07-25 21:09:16,Tablet,69684.0
1901,800,2024-06-20 14:44:42,Web,198285.0
1902,1128,2025-06-08 16:08:23,Desktop,175600.0
1903,35,2025-12-02 17:26:21,Tablet,87226.0
1904,818,2025-11-28 03:57:37,Unknown,104585.0
1905,58,2025-10-09 12:09:03,Tablet,178533.0
1906,205,2024-06-07 20:38:47,Unknown,219186.0
1907,793,2026-05-17 23:52:19,Desktop,176552.0
1908,55,2025-10-26 17:47:02,Unknown,32193.0
1909,76,2026-06-13 04:18:41,Desktop,39020.0
1910,986,2026-03-09 05:20:32,Tablet,186348.0
1911,474,2024-08-17 10:00:31,Smart TV,185730.0
1912,623,2025-09-14 16:32:02,Web,232476.0
1913,91,2025-03-06 17:52:14,Smart TV,78376.0
1914,1063,2026-03-12 08:12:08,Web,269437.0
1915,914,2024-01-14 17:43:30,Desktop,163463.0
1916,447,2024-04-12 11:45:23,Unknown,90102.0
1917,652,2025-03-26 01:11:30,Tablet,93375.0
1918,980,2025-09-24 21:58:22,Tablet,206375.0
1919,561,2025-12-28 10:12:00,Tablet,104592.0
1920,1101,2024-08-02 03:48:39,Web,172766.0
1921,990,2026-08-31 01:52:17,Desktop,155471.0
1922,465,2025-10-25 11:44:57,Tablet,155128.0
1923,910,2024-04-26 11:48:26,Tablet,178112.0
1924,153,2026-01-31 01:21:51,Smart TV,245481.0
1925,915,2025-07-04 01:56:44,Unknown,269235.0
1926,620,2026-04-03 22:50:55,Web,100916.0
1927,540,2025-02-25 17:13:20,Desktop,178952.0
1928,867,2026-01-13 15:33:23,Mobile,173293.0
1929,885,2024-08-11 04:54:17,Smart TV,157973.0
1930,1037,2025-11-08 07:35:03,Smart TV,241409.0
1931,750,2025-04-08 05:49:53,Desktop,226928.0
1932,900,2024-08-27 03:48:11,Unknown,230006.0
1933,427,2025-12-28 01:22:27,Web,43292.0
1934,1146,2025-01-12 11:04:45,Desktop,134730.0
1935,465,2024-06-28 10:55:32,Unknown,37272.0
1936,764,2024-03-11 20:01:28,Tablet,169960.0
1937,507,2025-08-20 15:45:35,Smart TV,198890.0
1938,425,2024-11-03 10:37:05,Unknown,252237.0
1939,522,2025-02-02 06:25:58,Unknown,155256.0
1940,1173,2024-12-31 19:50:04,Unknown,84086.0
1941,998,2024-10-01 22:12:02,Mobile,81325.0
1942,690,2024-01-14 05:52:56,Unknown,181227.0
1943,193,2025-02-18 20:33:15,Web,231597.0
1944,203,2024-08-21 10:55:02,Smart TV,293369.0
1945,120,2025-12-23 21:30:37,Unknown,62392.0
1946,998,2026-04-10 16:22:29,Desktop,134405.0
1947,257,2025-07-02 14:44:53,Desktop,75003.0
1948,413,2026-02-28 01:02:38,Unknown,204886.0
1949,713,2026-08-13 01:04:35,Smart TV,256698.0
1950,384,2024-04-29 20:18:35,Smart TV,333021.0
1951,942,2024-05-06 21:50:14,Smart TV,243781.0
1952,892,2026-09-02 02:50:18,Unknown,49993.0
1953,808,2026-07-26 08:45:24,Mobile,148048.0
1954,276,2026-03-23 04:39:37,Desktop,67506.0
1955,551,2025-09-20 21:25:20,Desktop,200628.0
1956,897,2025-03-09 20:09:38,Web,82667.0
1957,34,2024-04-06 17:16:14,Web,196763.0
1958,307,2025-10-12 11:05:02,Web,72007.0
1959,602,2024-01-28 22:27:22,Web,64726.0
1960,129,2025-04-13 11:04:11,Smart TV,315461.0
1961,630,2024-05-23 13:43:20,Smart TV,233180.0
1962,505,2025-05-16 04:40:08,Tablet,145642.0
1963,731,2026-01-22 23:24:19,Web,150383.0
1964,730,2025-08-19 05:45:02,Smart TV,207601.0
1965,770,2026-05-21 09:33:53,Mobile,182759.0
1966,54,2024-08-09 19:56:11,Unknown,137279.0
1967,686,2024-12-17 02:18:49,Web,284668.0
1968,591,2026-08-05 09:18:50,Desktop,322876.0
1969,370,2025-06-30 19:30:47,Smart TV,154616.0
1970,494,2026-09-06 08:29:55,Web,42356.0
1971,775,2026-01-18 03:02:49,Tablet,131471.0
1972,406,2024-06-01 13:01:11,Tablet,82550.0
1973,938,2025-06-22 18:49:31,Desktop,140574.0
1974,131,2024-05-17 00:17:38,Web,143720.0
1975,500,2025-03-27 18:02:32,Tablet,261005.0
1976,398,2024-02-23 19:14:10,Mobile,168927.0
1977,205,2026-01-10 19:30:43,Web,173366.0
1978,423,2025-08-19 03:04:10,Web,144744.0
1979,469,2025-03-19 17:31:35,Mobile,106153.0
1980,31,2025-05-12 19:58:13,Mobile,45750.0
1981,831,2025-10-08 19:05:47,Web,133503.0
1982,931,2026-05-09 01:55:30,Mobile,101847.0
1983,293,2026-06-03 15:34:34,Desktop,329497.0
1984,148,2025-01-16 09:35:08,Mobile,113246.0
1985,828,2024-02-04 01:55:19,Tablet,116136.0
1986,885,2026-06-14 12:12:20,Web,233249.0
1987,39,2025-11-22 11:53:07,Web,196054.0
1988,196,2024-04-08 10:31:55,Smart TV,167948.0
1989,984,2024-02-07 03:45:13,Unknown,81846.0
1990,1160,2024-05-25 00:41:42,Smart TV,54735.0
1991,512,2024-07-29 18:54:26,Desktop,85160.0
1992,570,2024-02-08 01:08:49,Tablet,227101.0
1993,268,2024-07-07 06:24:41,Unknown,49692.0
1994,57,2024-04-07 22:21:11,Mobile,161536.0
1995,426,2024-09-19 19:26:56,Mobile,129259.0
1996,395,2024-08-21 23:21:54,Smart TV,91779.0
1997,240,2026-03-26 07:48:58,Web,100513.0
1998,688,2026-05-02 14:59:25,Desktop,172489.0
1999,624,2024-07-09 18:13:34,Web,174263.0
2000,907,2025-03-14 00:10:52,Smart TV,79845.0
2001,880,2024-07-16 09:44:37,Tablet,99103.0
2002,731,2024-09-10 15:55:13,Smart TV,254800.0
2003,497,2024-10-10 20:51:24,Desktop,116224.0
2004,967,2026-04-30 08:26:55,Mobile,111366.0
2005,686,2025-12-05 06:27:53,Smart TV,371718.0
2006,760,2026-04-13 12:06:23,Smart TV,129715.0
2007,799,2026-09-10 05:44:30,Unknown,107064.0
2008,1047,2024-03-03 22:33:30,Mobile,304911.0
2009,546,2025-04-29 13:27:07,Tablet,130688.0
2010,760,2024-06-12 10:30:19,Web,187124.0
2011,807,2025-03-20 11:34:12,Tablet,238541.0
2012,1189,2025-12-16 14:50:40,Tablet,47415.0
2013,1130,2026-06-28 12:20:44,Desktop,184077.0
2014,796,2025-05-20 21:34:05,Smart TV,47516.0
2015,168,2024-06-09 23:20:11,Smart TV,159208.0
2016,403,2026-02-01 22:45:58,Web,151957.0
2017,436,2026-08-20 10:26:07,Unknown,132915.0
2018,879,2024-09-09 21:02:06,Smart TV,34874.0
2019,1103,2024-05-30 10:46:41,Desktop,254720.0
2020,1119,2026-03-17 23:55:50,Desktop,40435.0
2021,1025,2024-03-26 03:41:44,Unknown,128845.0
2022,403,2025-12-12 16:49:02,Smart TV,51967.0
2023,427,2025-04-30 04:45:44,Desktop,79960.0
2024,9,2026-08-23 03:28:26,Smart TV,137333.0
2025,1135,2026-07-14 00:41:43,Unknown,176482.0
2026,564,2025-08-10 07:34:23,Web,91596.0
2027,816,2026-03-13 07:09:10,Smart TV,195928.0
2028,813,2024-07-07 11:46:17,Unknown,202073.0
2029,1185,2026-05-01 23:02:26,Web,91504.0
2030,706,2026-02-07 14:45:44,Tablet,108665.0
2031,223,2025-04-16 05:02:58,Tablet,173323.0
2032,616,2024-01-12 07:50:10,Tablet,173440.0
2033,164,2025-11-14 03:59:56,Smart TV,108407.0
2034,599,2025-08-03 16:45:14,Unknown,63184.0
2035,53,2025-02-25 20:03:01,Tablet,101781.0
2036,228,2024-02-03 03:49:06,Web,380440.0
2037,1170,2024-01-29 04:08:08,Tablet,119092.0
2038,558,2026-01-18 21:18:10,Desktop,54430.0
2039,464,2024-08-25 09:54:34,Unknown,232267.0
2040,859,2026-05-03 17:33:00,Unknown,225901.0
2041,561,2025-06-30 03:39:18,Tablet,109156.0
2042,544,2024-03-31 02:15:36,Smart TV,355814.0
2043,444,2024-02-08 02:41:27,Mobile,205915.0
2044,213,2025-02-14 00:22:46,Unknown,200306.0
2045,171,2026-03-01 00:54:25,Desktop,69541.0
2046,80,2024-06-03 19:17:00,Smart TV,114603.0
